TicketID,Date,MemberID,Desc,Price
215398,2013-03-06,,Meat Grinder - Medium,14
215398,2013-03-06,,Garden Fresh - Large,16
215398,2013-03-06,,The Works  - Medium,14
215398,2013-03-06,,Buffalo Chicken - Small,9
215398,2013-03-06,,Soda - Small,2
215398,2013-03-06,,Soda - Small,2
215398,2013-03-06,,Soda - Large,3
215400,2013-03-06,,Cheese Bread,8
215400,2013-03-06,,Stromboli,7.5
215400,2013-03-06,,Waffle Fries,5
215400,2013-03-06,,Soup of the Day - Bowl,5
215400,2013-03-06,,Meat Grinder - Medium,14
215400,2013-03-06,,Supreme - Medium,14
215400,2013-03-06,,Supreme - Large,16
215400,2013-03-06,,Barbecue Chicken - Medium,14
215400,2013-03-06,,Soda - Large,3
215400,2013-03-06,,Soda - Large,3
215402,2013-03-06,,Soup of the Day - Cup,3
215402,2013-03-06,,Soup of the Day - Bowl,5
215402,2013-03-06,,The Works  - Large,16
215402,2013-03-06,,Mt. Hawaiian - Small,9
215402,2013-03-06,,Soda - Large,3
215402,2013-03-06,,Soda - Large,3
215404,2013-03-06,,Waffle Fries,5
215404,2013-03-06,,Waffle Fries,5
215404,2013-03-06,,Soup of the Day - Cup,3
215404,2013-03-06,,House Salad - Half,3
215404,2013-03-06,,Bacon Burger,9
215404,2013-03-06,,Meat Grinder - Medium,14
215404,2013-03-06,,Garden Fresh - Small,9
215404,2013-03-06,,Mt. Hawaiian - Small,9
215404,2013-03-06,,Soda - Large,3
215405,2013-03-06,993710,House Salad - Whole,6
215405,2013-03-06,993710,Meat Grinder - Medium,14
215405,2013-03-06,993710,Mt. Hawaiian - Medium,14
215405,2013-03-06,993710,Mt. Hawaiian - Large,16
215405,2013-03-06,993710,Buffalo Chicken - Large,16
215405,2013-03-06,993710,Soda - Large,3
215405,2013-03-06,993710,Soda - Large,3
215410,2013-03-06,,Stromboli,7.5
215410,2013-03-06,,House Salad - Half,3
215410,2013-03-06,,House Salad - Half,3
215410,2013-03-06,,Garden Fresh - Large,16
215410,2013-03-06,,The Works  - Medium,14
215410,2013-03-06,,Mt. Hawaiian - Small,9
215410,2013-03-06,,Buffalo Chicken - Small,9
215410,2013-03-06,,Soda - Small,2
215410,2013-03-06,,Soda - Small,2
215412,2013-03-06,,Waffle Fries,5
215412,2013-03-06,,Onion Rings,7
215412,2013-03-06,,Meat Grinder - Small,9
215412,2013-03-06,,Supreme - Small,9
215412,2013-03-06,,Supreme - Large,16
215412,2013-03-06,,Garden Fresh - Small,9
215415,2013-03-06,,Jalapeno Poppers,7
215415,2013-03-06,,Cheese Bread,8
215415,2013-03-06,,Cheese Bread,8
215415,2013-03-06,,Stromboli,7.5
215415,2013-03-06,,Waffle Fries,5
215415,2013-03-06,,House Salad - Half,3
215415,2013-03-06,,Caprese Salad,7
215415,2013-03-06,,Supreme - Large,16
215415,2013-03-06,,Mt. Hawaiian - Small,9
215415,2013-03-06,,Mt. Hawaiian - Small,9
215415,2013-03-06,,Barbecue Chicken - Medium,14
215415,2013-03-06,,Barbecue Chicken - Large,16
215415,2013-03-06,,Buffalo Chicken - Small,9
215415,2013-03-06,,Buffalo Chicken - Medium,14
215415,2013-03-06,,Soda - Large,3
215415,2013-03-06,,Soda - Large,3
215421,2013-03-06,,Soup of the Day - Cup,3
215421,2013-03-06,,Meat Grinder - Medium,14
215421,2013-03-06,,Garden Fresh - Medium,14
215421,2013-03-06,,Mt. Hawaiian - Large,16
215421,2013-03-06,,Barbecue Chicken - Medium,14
215421,2013-03-06,,Soda - Small,2
215421,2013-03-06,,Soda - Large,3
215421,2013-03-06,,Soda - Large,3
215421,2013-03-06,,Soda - Large,3
215422,2013-03-06,,Jalapeno Poppers,7
215422,2013-03-06,,Cheese Bread,8
215422,2013-03-06,,Stromboli,7.5
215422,2013-03-06,,House Salad - Half,3
215422,2013-03-06,,Bacon Burger,9
215422,2013-03-06,,Meat Grinder - Medium,14
215422,2013-03-06,,Meat Grinder - Large,16
215422,2013-03-06,,Supreme - Small,9
215422,2013-03-06,,The Works  - Medium,14
215422,2013-03-06,,The Works  - Large,16
215422,2013-03-06,,Barbecue Chicken - Medium,14
215422,2013-03-06,,Soda - Small,2
215422,2013-03-06,,Soda - Small,2
215422,2013-03-06,,Soda - Small,2
215422,2013-03-06,,Soda - Large,3
215422,2013-03-06,,Soda - Large,3
215422,2013-03-06,,Soda - Large,3
215423,2013-03-06,995322,House Salad - Whole,6
215423,2013-03-06,995322,House Salad - Whole,6
215423,2013-03-06,995322,Cheese Burger,9
215423,2013-03-06,995322,Garden Fresh - Small,9
215423,2013-03-06,995322,The Works  - Small,9
215423,2013-03-06,995322,Soda - Small,2
215423,2013-03-06,995322,Soda - Large,3
215424,2013-03-06,,Soup of the Day - Cup,3
215424,2013-03-06,,Supreme - Small,9
215424,2013-03-06,,Garden Fresh - Large,16
215424,2013-03-06,,The Works  - Medium,14
215424,2013-03-06,,Soda - Large,3
215425,2013-03-06,994732,Jalapeno Poppers,7
215425,2013-03-06,994732,Jalapeno Poppers,7
215425,2013-03-06,994732,Stromboli,7.5
215425,2013-03-06,994732,Waffle Fries,5
215425,2013-03-06,994732,Barbecue Chicken - Small,9
215425,2013-03-06,994732,Barbecue Chicken - Medium,14
215425,2013-03-06,994732,Buffalo Chicken - Small,9
215425,2013-03-06,994732,Buffalo Chicken - Large,16
215425,2013-03-06,994732,Soda - Small,2
215425,2013-03-06,994732,Soda - Small,2
215425,2013-03-06,994732,Soda - Large,3
215425,2013-03-06,994732,Soda - Large,3
215427,2013-03-06,,Jalapeno Poppers,7
215427,2013-03-06,,House Salad - Whole,6
215427,2013-03-06,,Supreme - Small,9
215427,2013-03-06,,Barbecue Chicken - Large,16
215432,2013-03-06,,Mozzarella Sticks,7
215432,2013-03-06,,Buffalo Chicken - Medium,14
215432,2013-03-06,,Soda - Small,2
215436,2013-03-06,,Cheese Bread,8
215436,2013-03-06,,House Salad - Whole,6
215436,2013-03-06,,The Works  - Large,16
215436,2013-03-06,,Mt. Hawaiian - Small,9
215436,2013-03-06,,Barbecue Chicken - Large,16
215437,2013-03-06,,Onion Rings,7
215437,2013-03-06,,Soup of the Day - Bowl,5
215437,2013-03-06,,House Salad - Half,3
215437,2013-03-06,,Cheese Burger,9
215437,2013-03-06,,Meat Grinder - Large,16
215437,2013-03-06,,Meat Grinder - Large,16
215437,2013-03-06,,Meat Grinder - Large,16
215437,2013-03-06,,Supreme - Medium,14
215437,2013-03-06,,Barbecue Chicken - Medium,14
215437,2013-03-06,,Soda - Small,2
215437,2013-03-06,,Soda - Small,2
215437,2013-03-06,,Soda - Small,2
215437,2013-03-06,,Soda - Small,2
215437,2013-03-06,,Soda - Large,3
215437,2013-03-06,,Soda - Large,3
215439,2013-03-06,,Mozzarella Sticks,7
215439,2013-03-06,,Cheese Bread,8
215439,2013-03-06,,House Salad - Whole,6
215439,2013-03-06,,House Salad - Whole,6
215439,2013-03-06,,Garden Fresh - Large,16
215439,2013-03-06,,The Works  - Small,9
215439,2013-03-06,,The Works  - Small,9
215439,2013-03-06,,The Works  - Medium,14
215439,2013-03-06,,The Works  - Medium,14
215439,2013-03-06,,Mt. Hawaiian - Large,16
215439,2013-03-06,,Barbecue Chicken - Large,16
215439,2013-03-06,,Soda - Small,2
215439,2013-03-06,,Soda - Large,3
215439,2013-03-06,,Soda - Large,3
215441,2013-03-06,,Cheese Bread,8
215441,2013-03-06,,Stromboli,7.5
215441,2013-03-06,,Soup of the Day - Cup,3
215441,2013-03-06,,House Salad - Whole,6
215441,2013-03-06,,Classic Quarter Pounder,8
215441,2013-03-06,,Meat Grinder - Small,9
215441,2013-03-06,,Supreme - Small,9
215441,2013-03-06,,Garden Fresh - Large,16
215441,2013-03-06,,The Works  - Medium,14
215441,2013-03-06,,Buffalo Chicken - Large,16
215441,2013-03-06,,Soda - Small,2
215441,2013-03-06,,Soda - Small,2
215441,2013-03-06,,Soda - Small,2
215447,2013-03-06,,Jalapeno Poppers,7
215447,2013-03-06,,Stromboli,7.5
215447,2013-03-06,,House Salad - Half,3
215447,2013-03-06,,House Salad - Half,3
215447,2013-03-06,,Classic Quarter Pounder,8
215447,2013-03-06,,Cheese Burger,9
215447,2013-03-06,,Supreme - Medium,14
215447,2013-03-06,,Garden Fresh - Medium,14
215447,2013-03-06,,The Works  - Small,9
215447,2013-03-06,,Mt. Hawaiian - Medium,14
215447,2013-03-06,,Barbecue Chicken - Small,9
215447,2013-03-06,,Barbecue Chicken - Medium,14
215447,2013-03-06,,Soda - Small,2
215447,2013-03-06,,Soda - Small,2
215447,2013-03-06,,Soda - Large,3
215447,2013-03-06,,Soda - Large,3
215447,2013-03-06,,Soda - Large,3
215450,2013-03-06,,Mt. Hawaiian - Small,9
215450,2013-03-06,,Barbecue Chicken - Large,16
215450,2013-03-06,,Barbecue Chicken - Large,16
215450,2013-03-06,,Soda - Small,2
215450,2013-03-06,,Soda - Small,2
215450,2013-03-06,,Soda - Large,3
215451,2013-03-06,,Soup of the Day - Cup,3
215451,2013-03-06,,Garden Fresh - Large,16
215451,2013-03-06,,Barbecue Chicken - Small,9
215451,2013-03-06,,Soda - Large,3
215454,2013-03-06,,Waffle Fries,5
215454,2013-03-06,,Soup of the Day - Bowl,5
215454,2013-03-06,,Caprese Salad,7
215454,2013-03-06,,Cheese Burger,9
215454,2013-03-06,,Meat Grinder - Medium,14
215454,2013-03-06,,Mt. Hawaiian - Small,9
215454,2013-03-06,,Barbecue Chicken - Small,9
215454,2013-03-06,,Buffalo Chicken - Medium,14
215454,2013-03-06,,Soda - Small,2
215454,2013-03-06,,Soda - Large,3
215454,2013-03-06,,Soda - Large,3
215458,2013-03-06,,Caprese Salad,7
215458,2013-03-06,,Caprese Salad,7
215458,2013-03-06,,Cheese Burger,9
215458,2013-03-06,,Garden Fresh - Medium,14
215458,2013-03-06,,Garden Fresh - Large,16
215458,2013-03-06,,The Works  - Medium,14
215458,2013-03-06,,Soda - Small,2
215459,2013-03-06,,Jalapeno Poppers,7
215459,2013-03-06,,Waffle Fries,5
215459,2013-03-06,,Supreme - Small,9
215459,2013-03-06,,Garden Fresh - Small,9
215459,2013-03-06,,The Works  - Large,16
215459,2013-03-06,,Buffalo Chicken - Small,9
215459,2013-03-06,,Soda - Small,2
215459,2013-03-06,,Soda - Large,3
215459,2013-03-06,,Soda - Large,3
215466,2013-03-06,,Soup of the Day - Cup,3
215466,2013-03-06,,Soup of the Day - Bowl,5
215466,2013-03-06,,Mt. Hawaiian - Medium,14
215466,2013-03-06,,Buffalo Chicken - Medium,14
215466,2013-03-06,,Soda - Small,2
215472,2013-03-06,,Onion Rings,7
215472,2013-03-06,,Soup of the Day - Cup,3
215472,2013-03-06,,House Salad - Whole,6
215472,2013-03-06,,Bacon Burger,9
215472,2013-03-06,,Garden Fresh - Large,16
215472,2013-03-06,,Garden Fresh - Large,16
215472,2013-03-06,,Buffalo Chicken - Small,9
215472,2013-03-06,,Soda - Small,2
215472,2013-03-06,,Soda - Large,3
215472,2013-03-06,,Soda - Large,3
215472,2013-03-06,,Soda - Large,3
215474,2013-03-06,,Mozzarella Sticks,7
215474,2013-03-06,,Waffle Fries,5
215474,2013-03-06,,Waffle Fries,5
215474,2013-03-06,,Waffle Fries,5
215474,2013-03-06,,Garden Fresh - Medium,14
215474,2013-03-06,,Mt. Hawaiian - Small,9
215474,2013-03-06,,Barbecue Chicken - Medium,14
215474,2013-03-06,,Buffalo Chicken - Medium,14
215474,2013-03-06,,Soda - Small,2
215474,2013-03-06,,Soda - Small,2
215474,2013-03-06,,Soda - Small,2
215474,2013-03-06,,Soda - Large,3
215475,2013-03-06,991716,Mozzarella Sticks,7
215475,2013-03-06,991716,Jalapeno Poppers,7
215475,2013-03-06,991716,Classic Quarter Pounder,8
215475,2013-03-06,991716,Supreme - Small,9
215475,2013-03-06,991716,Soda - Small,2
215475,2013-03-06,991716,Soda - Small,2
215476,2013-03-06,994406,Cheese Bread,8
215476,2013-03-06,994406,House Salad - Half,3
215476,2013-03-06,994406,Meat Grinder - Medium,14
215476,2013-03-06,994406,Garden Fresh - Small,9
215476,2013-03-06,994406,The Works  - Medium,14
215476,2013-03-06,994406,The Works  - Large,16
215476,2013-03-06,994406,Mt. Hawaiian - Large,16
215476,2013-03-06,994406,Barbecue Chicken - Large,16
215476,2013-03-06,994406,Buffalo Chicken - Medium,14
215476,2013-03-06,994406,Soda - Small,2
215476,2013-03-06,994406,Soda - Small,2
215476,2013-03-06,994406,Soda - Small,2
215476,2013-03-06,994406,Soda - Large,3
215476,2013-03-06,994406,Soda - Large,3
215477,2013-03-06,,Mozzarella Sticks,7
215477,2013-03-06,,Stromboli,7.5
215477,2013-03-06,,Waffle Fries,5
215477,2013-03-06,,House Salad - Whole,6
215477,2013-03-06,,Caprese Salad,7
215477,2013-03-06,,Bacon Burger,9
215477,2013-03-06,,Meat Grinder - Large,16
215477,2013-03-06,,Supreme - Small,9
215477,2013-03-06,,Supreme - Small,9
215477,2013-03-06,,Barbecue Chicken - Large,16
215477,2013-03-06,,Soda - Small,2
215477,2013-03-06,,Soda - Large,3
215478,2013-03-06,,Stromboli,7.5
215478,2013-03-06,,House Salad - Half,3
215478,2013-03-06,,Supreme - Medium,14
215478,2013-03-06,,Supreme - Large,16
215478,2013-03-06,,Soda - Small,2
215479,2013-03-06,,Stromboli,7.5
215479,2013-03-06,,Mt. Hawaiian - Medium,14
215480,2013-03-06,,Onion Rings,7
215480,2013-03-06,,Soup of the Day - Bowl,5
215480,2013-03-06,,Classic Quarter Pounder,8
215480,2013-03-06,,Supreme - Small,9
215480,2013-03-06,,Buffalo Chicken - Medium,14
215480,2013-03-06,,Soda - Small,2
215480,2013-03-06,,Soda - Large,3
215486,2013-03-06,,Jalapeno Poppers,7
215486,2013-03-06,,Onion Rings,7
215486,2013-03-06,,Soup of the Day - Bowl,5
215486,2013-03-06,,Bacon Burger,9
215486,2013-03-06,,Meat Grinder - Large,16
215486,2013-03-06,,Mt. Hawaiian - Medium,14
215486,2013-03-06,,Barbecue Chicken - Small,9
215486,2013-03-06,,Soda - Small,2
215486,2013-03-06,,Soda - Large,3
215490,2013-03-06,,Waffle Fries,5
215490,2013-03-06,,Soup of the Day - Bowl,5
215490,2013-03-06,,House Salad - Half,3
215490,2013-03-06,,Garden Fresh - Small,9
215490,2013-03-06,,The Works  - Small,9
215490,2013-03-06,,The Works  - Medium,14
215490,2013-03-06,,Mt. Hawaiian - Small,9
215490,2013-03-06,,Mt. Hawaiian - Medium,14
215490,2013-03-06,,Barbecue Chicken - Large,16
215490,2013-03-06,,Soda - Small,2
215490,2013-03-06,,Soda - Small,2
215490,2013-03-06,,Soda - Large,3
215490,2013-03-06,,Soda - Large,3
215490,2013-03-06,,Soda - Large,3
215491,2013-03-06,,Soup of the Day - Cup,3
215491,2013-03-06,,Soup of the Day - Bowl,5
215491,2013-03-06,,Meat Grinder - Medium,14
215491,2013-03-06,,Supreme - Large,16
215491,2013-03-06,,Soda - Small,2
215495,2013-03-06,,Mozzarella Sticks,7
215495,2013-03-06,,Waffle Fries,5
215495,2013-03-06,,House Salad - Whole,6
215495,2013-03-06,,The Works  - Small,9
215495,2013-03-06,,The Works  - Medium,14
215495,2013-03-06,,The Works  - Large,16
215495,2013-03-06,,Mt. Hawaiian - Medium,14
215495,2013-03-06,,Barbecue Chicken - Small,9
215495,2013-03-06,,Soda - Large,3
215495,2013-03-06,,Soda - Large,3
215495,2013-03-06,,Soda - Large,3
215495,2013-03-06,,Soda - Large,3
215499,2013-03-06,,Mozzarella Sticks,7
215499,2013-03-06,,Cheese Bread,8
215499,2013-03-06,,Onion Rings,7
215499,2013-03-06,,House Salad - Whole,6
215499,2013-03-06,,Meat Grinder - Small,9
215499,2013-03-06,,Mt. Hawaiian - Small,9
215499,2013-03-06,,Mt. Hawaiian - Medium,14
215499,2013-03-06,,Barbecue Chicken - Small,9
215499,2013-03-06,,Buffalo Chicken - Small,9
215499,2013-03-06,,Soda - Large,3
215499,2013-03-06,,Soda - Large,3
215505,2013-03-06,,Stromboli,7.5
215505,2013-03-06,,Soup of the Day - Cup,3
215505,2013-03-06,,Soup of the Day - Cup,3
215505,2013-03-06,,Soup of the Day - Bowl,5
215505,2013-03-06,,House Salad - Whole,6
215505,2013-03-06,,Meat Grinder - Medium,14
215505,2013-03-06,,The Works  - Small,9
215505,2013-03-06,,The Works  - Small,9
215505,2013-03-06,,Barbecue Chicken - Medium,14
215505,2013-03-06,,Barbecue Chicken - Large,16
215505,2013-03-06,,Buffalo Chicken - Medium,14
215505,2013-03-06,,Buffalo Chicken - Medium,14
215505,2013-03-06,,Soda - Large,3
215505,2013-03-06,,Soda - Large,3
215508,2013-03-06,,House Salad - Whole,6
215508,2013-03-06,,Meat Grinder - Small,9
215508,2013-03-06,,Barbecue Chicken - Small,9
215508,2013-03-06,,Buffalo Chicken - Small,9
215508,2013-03-06,,Soda - Small,2
215514,2013-03-13,993535,Onion Rings,7
215514,2013-03-13,993535,House Salad - Whole,6
215514,2013-03-13,993535,Supreme - Medium,14
215514,2013-03-13,993535,Garden Fresh - Medium,14
215514,2013-03-13,993535,The Works  - Medium,14
215514,2013-03-13,993535,Buffalo Chicken - Small,9
215514,2013-03-13,993535,Soda - Small,2
215514,2013-03-13,993535,Soda - Large,3
215520,2013-03-13,995145,Stromboli,7.5
215520,2013-03-13,995145,Onion Rings,7
215520,2013-03-13,995145,House Salad - Half,3
215520,2013-03-13,995145,Supreme - Large,16
215520,2013-03-13,995145,Garden Fresh - Medium,14
215520,2013-03-13,995145,The Works  - Small,9
215520,2013-03-13,995145,Mt. Hawaiian - Small,9
215520,2013-03-13,995145,Soda - Small,2
215520,2013-03-13,995145,Soda - Large,3
215520,2013-03-13,995145,Soda - Large,3
215521,2013-03-13,,Stromboli,7.5
215521,2013-03-13,,Stromboli,7.5
215521,2013-03-13,,Onion Rings,7
215521,2013-03-13,,Onion Rings,7
215521,2013-03-13,,House Salad - Half,3
215521,2013-03-13,,Supreme - Medium,14
215521,2013-03-13,,Garden Fresh - Large,16
215521,2013-03-13,,The Works  - Small,9
215521,2013-03-13,,The Works  - Medium,14
215521,2013-03-13,,Mt. Hawaiian - Small,9
215521,2013-03-13,,Buffalo Chicken - Medium,14
215521,2013-03-13,,Soda - Small,2
215521,2013-03-13,,Soda - Small,2
215521,2013-03-13,,Soda - Large,3
215521,2013-03-13,,Soda - Large,3
215525,2013-03-13,,Soup of the Day - Bowl,5
215525,2013-03-13,,Soup of the Day - Bowl,5
215525,2013-03-13,,Supreme - Medium,14
215525,2013-03-13,,Barbecue Chicken - Large,16
215529,2013-03-13,,Mozzarella Sticks,7
215529,2013-03-13,,Meat Grinder - Small,9
215529,2013-03-13,,The Works  - Small,9
215529,2013-03-13,,Mt. Hawaiian - Large,16
215529,2013-03-13,,Buffalo Chicken - Medium,14
215530,2013-03-13,,Soup of the Day - Cup,3
215530,2013-03-13,,Supreme - Medium,14
215530,2013-03-13,,Garden Fresh - Large,16
215530,2013-03-13,,Soda - Small,2
215537,2013-03-13,,Jalapeno Poppers,7
215537,2013-03-13,,Cheese Bread,8
215537,2013-03-13,,Cheese Bread,8
215537,2013-03-13,,Stromboli,7.5
215537,2013-03-13,,Waffle Fries,5
215537,2013-03-13,,Onion Rings,7
215537,2013-03-13,,House Salad - Whole,6
215537,2013-03-13,,Supreme - Small,9
215537,2013-03-13,,Supreme - Large,16
215537,2013-03-13,,Garden Fresh - Small,9
215537,2013-03-13,,The Works  - Medium,14
215537,2013-03-13,,Mt. Hawaiian - Small,9
215537,2013-03-13,,Mt. Hawaiian - Large,16
215537,2013-03-13,,Buffalo Chicken - Medium,14
215537,2013-03-13,,Soda - Small,2
215537,2013-03-13,,Soda - Small,2
215537,2013-03-13,,Soda - Small,2
215537,2013-03-13,,Soda - Small,2
215537,2013-03-13,,Soda - Large,3
215537,2013-03-13,,Soda - Large,3
215538,2013-03-13,,Cheese Bread,8
215538,2013-03-13,,Supreme - Small,9
215538,2013-03-13,,Supreme - Large,16
215538,2013-03-13,,Barbecue Chicken - Small,9
215538,2013-03-13,,Soda - Small,2
215538,2013-03-13,,Soda - Large,3
215538,2013-03-13,,Soda - Large,3
215541,2013-03-13,,Cheese Bread,8
215541,2013-03-13,,Onion Rings,7
215541,2013-03-13,,The Works  - Medium,14
215541,2013-03-13,,Buffalo Chicken - Medium,14
215541,2013-03-13,,Soda - Large,3
215541,2013-03-13,,Soda - Large,3
215542,2013-03-13,,Soup of the Day - Bowl,5
215542,2013-03-13,,Mt. Hawaiian - Medium,14
215542,2013-03-13,,Soda - Small,2
215549,2013-03-13,,Onion Rings,7
215549,2013-03-13,,Onion Rings,7
215549,2013-03-13,,Soup of the Day - Cup,3
215549,2013-03-13,,Soup of the Day - Bowl,5
215549,2013-03-13,,Caprese Salad,7
215549,2013-03-13,,Cheese Burger,9
215549,2013-03-13,,Supreme - Medium,14
215549,2013-03-13,,Garden Fresh - Medium,14
215549,2013-03-13,,Garden Fresh - Large,16
215549,2013-03-13,,Mt. Hawaiian - Medium,14
215549,2013-03-13,,Barbecue Chicken - Large,16
215549,2013-03-13,,Soda - Small,2
215549,2013-03-13,,Soda - Large,3
215549,2013-03-13,,Soda - Large,3
215550,2013-03-13,,Cheese Bread,8
215550,2013-03-13,,Cheese Bread,8
215550,2013-03-13,,Waffle Fries,5
215550,2013-03-13,,Cheese Burger,9
215550,2013-03-13,,Bacon Burger,9
215550,2013-03-13,,Meat Grinder - Medium,14
215550,2013-03-13,,Buffalo Chicken - Medium,14
215550,2013-03-13,,Soda - Small,2
215550,2013-03-13,,Soda - Large,3
215550,2013-03-13,,Soda - Large,3
215554,2013-03-13,,Caprese Salad,7
215554,2013-03-13,,Caprese Salad,7
215554,2013-03-13,,Caprese Salad,7
215554,2013-03-13,,Supreme - Small,9
215554,2013-03-13,,Supreme - Small,9
215554,2013-03-13,,Barbecue Chicken - Medium,14
215554,2013-03-13,,Buffalo Chicken - Small,9
215554,2013-03-13,,Soda - Large,3
215567,2013-03-13,,Mozzarella Sticks,7
215567,2013-03-13,,Soup of the Day - Bowl,5
215567,2013-03-13,,House Salad - Half,3
215567,2013-03-13,,Caprese Salad,7
215567,2013-03-13,,Bacon Burger,9
215567,2013-03-13,,Bacon Burger,9
215567,2013-03-13,,The Works  - Small,9
215567,2013-03-13,,Buffalo Chicken - Small,9
215567,2013-03-13,,Soda - Large,3
215568,2013-03-13,,House Made Potato Chips,3
215568,2013-03-13,,Mozzarella Sticks,7
215568,2013-03-13,,Onion Rings,7
215568,2013-03-13,,Soup of the Day - Cup,3
215568,2013-03-13,,Meat Grinder - Medium,14
215568,2013-03-13,,Meat Grinder - Medium,14
215568,2013-03-13,,Supreme - Large,16
215568,2013-03-13,,Garden Fresh - Small,9
215568,2013-03-13,,Garden Fresh - Medium,14
215568,2013-03-13,,Garden Fresh - Large,16
215568,2013-03-13,,Mt. Hawaiian - Medium,14
215568,2013-03-13,,Soda - Small,2
215568,2013-03-13,,Soda - Small,2
215568,2013-03-13,,Soda - Small,2
215568,2013-03-13,,Soda - Large,3
215568,2013-03-13,,Soda - Large,3
215574,2013-03-13,,Onion Rings,7
215574,2013-03-13,,Soup of the Day - Cup,3
215574,2013-03-13,,Soup of the Day - Cup,3
215574,2013-03-13,,Garden Fresh - Medium,14
215574,2013-03-13,,The Works  - Large,16
215574,2013-03-13,,Barbecue Chicken - Large,16
215574,2013-03-13,,Buffalo Chicken - Medium,14
215574,2013-03-13,,Soda - Small,2
215574,2013-03-13,,Soda - Small,2
215574,2013-03-13,,Soda - Large,3
215575,2013-03-13,,Jalapeno Poppers,7
215575,2013-03-13,,House Salad - Half,3
215575,2013-03-13,,Caprese Salad,7
215575,2013-03-13,,Supreme - Medium,14
215575,2013-03-13,,Mt. Hawaiian - Medium,14
215575,2013-03-13,,Barbecue Chicken - Large,16
215575,2013-03-13,,Soda - Small,2
215575,2013-03-13,,Soda - Large,3
215575,2013-03-13,,Soda - Large,3
215577,2013-03-13,,Jalapeno Poppers,7
215577,2013-03-13,,Onion Rings,7
215577,2013-03-13,,Classic Quarter Pounder,8
215577,2013-03-13,,Meat Grinder - Large,16
215577,2013-03-13,,Garden Fresh - Medium,14
215577,2013-03-13,,Mt. Hawaiian - Large,16
215577,2013-03-13,,Soda - Small,2
215577,2013-03-13,,Soda - Large,3
215578,2013-03-13,,Mozzarella Sticks,7
215578,2013-03-13,,Cheese Bread,8
215578,2013-03-13,,Cheese Bread,8
215578,2013-03-13,,Stromboli,7.5
215578,2013-03-13,,Stromboli,7.5
215578,2013-03-13,,House Salad - Whole,6
215578,2013-03-13,,Meat Grinder - Small,9
215578,2013-03-13,,Supreme - Small,9
215578,2013-03-13,,Supreme - Medium,14
215578,2013-03-13,,The Works  - Large,16
215578,2013-03-13,,The Works  - Large,16
215578,2013-03-13,,Barbecue Chicken - Small,9
215578,2013-03-13,,Barbecue Chicken - Large,16
215578,2013-03-13,,Soda - Small,2
215578,2013-03-13,,Soda - Small,2
215578,2013-03-13,,Soda - Small,2
215578,2013-03-13,,Soda - Large,3
215578,2013-03-13,,Soda - Large,3
215578,2013-03-13,,Soda - Large,3
215578,2013-03-13,,Soda - Large,3
215579,2013-03-13,,Cheese Bread,8
215579,2013-03-13,,The Works  - Small,9
215579,2013-03-13,,Barbecue Chicken - Large,16
215579,2013-03-13,,Soda - Small,2
215579,2013-03-13,,Soda - Small,2
215582,2013-03-13,,House Made Potato Chips,3
215582,2013-03-13,,Cheese Bread,8
215582,2013-03-13,,Cheese Bread,8
215582,2013-03-13,,Waffle Fries,5
215582,2013-03-13,,Onion Rings,7
215582,2013-03-13,,Soup of the Day - Cup,3
215582,2013-03-13,,Soup of the Day - Bowl,5
215582,2013-03-13,,Cheese Burger,9
215582,2013-03-13,,Garden Fresh - Small,9
215582,2013-03-13,,The Works  - Medium,14
215582,2013-03-13,,Mt. Hawaiian - Small,9
215582,2013-03-13,,Barbecue Chicken - Medium,14
215582,2013-03-13,,Barbecue Chicken - Medium,14
215582,2013-03-13,,Buffalo Chicken - Small,9
215582,2013-03-13,,Soda - Small,2
215582,2013-03-13,,Soda - Large,3
215582,2013-03-13,,Soda - Large,3
215582,2013-03-13,,Soda - Large,3
215588,2013-03-20,,Mozzarella Sticks,7
215588,2013-03-20,,Stromboli,7.5
215588,2013-03-20,,Classic Quarter Pounder,8
215588,2013-03-20,,Bacon Burger,9
215588,2013-03-20,,Bacon Burger,9
215588,2013-03-20,,The Works  - Large,16
215588,2013-03-20,,Mt. Hawaiian - Small,9
215588,2013-03-20,,Barbecue Chicken - Large,16
215588,2013-03-20,,Soda - Small,2
215588,2013-03-20,,Soda - Large,3
215593,2013-03-20,,Soup of the Day - Cup,3
215593,2013-03-20,,House Salad - Whole,6
215593,2013-03-20,,Mt. Hawaiian - Small,9
215593,2013-03-20,,Mt. Hawaiian - Medium,14
215593,2013-03-20,,Barbecue Chicken - Large,16
215593,2013-03-20,,Buffalo Chicken - Small,9
215593,2013-03-20,,Soda - Small,2
215593,2013-03-20,,Soda - Large,3
215593,2013-03-20,,Soda - Large,3
215597,2013-03-20,990885,Waffle Fries,5
215597,2013-03-20,990885,Soup of the Day - Bowl,5
215597,2013-03-20,990885,Soup of the Day - Bowl,5
215597,2013-03-20,990885,Bacon Burger,9
215597,2013-03-20,990885,Supreme - Medium,14
215597,2013-03-20,990885,Mt. Hawaiian - Small,9
215597,2013-03-20,990885,Barbecue Chicken - Medium,14
215597,2013-03-20,990885,Soda - Large,3
215597,2013-03-20,990885,Soda - Large,3
215598,2013-03-20,,Cheese Burger,9
215598,2013-03-20,,The Works  - Medium,14
215598,2013-03-20,,Mt. Hawaiian - Medium,14
